aX,aY,aZ,gX,gY,gZ
1.065,0.099,-0.078,-22.583,-7.568,-7.507
1.054,0.102,-0.072,-19.531,-5.615,-7.019
1.061,0.108,-0.061,-16.357,-3.052,-6.836

1.529,-0.058,-1.058,85.022,43.579,-10.376
1.520,-0.005,-1.110,103.760,36.133,-4.639
1.507,0.004,-1.118,130.005,29.236,2.991
1.495,-0.015,-1.100,160.339,22.034,12.268
1.467,-0.063,-1.074,192.932,15.198,22.766
1.425,-0.144,-1.060,225.037,9.033,33.508
1.380,-0.247,-1.034,253.845,4.517,43.457
1.340,-0.347,-1.008,279.602,3.052,49.744
1.291,-0.427,-0.976,302.551,6.042,52.368
1.225,-0.478,-0.927,323.792,13.733,51.819
1.168,-0.544,-0.873,343.994,25.146,50.659
1.144,-0.600,-0.801,362.244,38.635,50.232
1.143,-0.647,-0.751,379.395,54.077,50.232
1.139,-0.690,-0.696,397.156,68.848,51.941
1.136,-0.733,-0.631,415.771,81.787,54.871
1.129,-0.781,-0.565,435.425,92.957,58.655
1.146,-0.849,-0.494,453.613,101.013,61.707
1.180,-0.893,-0.398,471.252,105.774,62.744
1.189,-0.919,-0.283,490.051,104.553,61.768
1.174,-0.955,-0.187,509.521,95.093,60.669
1.151,-0.993,-0.096,530.090,79.041,59.082
1.100,-1.064,-0.018,552.063,58.594,56.641
0.982,-1.146,-0.003,570.923,36.255,52.917
0.801,-1.220,0.018,582.031,19.897,48.523
0.660,-1.307,0.100,581.848,15.503,43.884
0.593,-1.348,0.138,567.993,19.836,38.147
0.636,-1.323,0.237,544.434,30.334,32.227
0.627,-1.263,0.301,514.832,42.297,27.344
0.595,-1.196,0.375,481.873,53.223,24.475
0.609,-1.427,0.549,445.618,62.378,24.414
0.809,-1.270,0.820,395.630,74.951,27.283
0.588,-1.659,1.103,333.984,83.008,29.968
0.663,-2.505,2.348,250.916,110.474,29.663
0.901,-2.039,3.485,117.065,113.464,-2.930
0.778,-1.096,2.009,-43.945,53.467,-8.362
1.011,-0.731,0.811,-129.639,5.737,-3.784
1.090,-0.357,0.431,-135.742,12.878,6.836
1.086,-0.218,0.365,-112.305,22.156,15.381
1.050,-0.096,0.132,-83.557,6.470,19.470
0.963,-0.037,-0.039,-51.819,-1.160,21.729
0.955,-0.001,-0.089,-25.513,7.080,19.348
0.954,0.050,-0.117,-9.338,20.447,11.902
1.046,0.086,-0.101,1.221,31.921,2.136
1.045,0.151,-0.183,7.507,33.020,-7.690
1.025,0.192,-0.205,14.221,33.508,-15.015
1.101,0.170,-0.156,20.386,32.471,-19.226
1.170,0.185,-0.109,24.536,23.071,-23.376
1.167,0.196,-0.074,27.527,7.568,-23.682
1.089,0.154,-0.053,30.396,-7.446,-21.423
