aX,aY,aZ,gX,gY,gZ
1.052,1.288,0.845,-14.526,4.272,22.766
1.026,1.357,0.827,-16.235,-12.878,31.738
0.983,1.441,0.807,-17.395,-29.236,39.978
0.920,1.521,0.771,-17.944,-43.701,46.875
0.849,1.614,0.706,-18.433,-55.908,54.321
0.776,1.748,0.627,-18.677,-64.392,63.110
0.710,1.911,0.531,-17.944,-68.176,74.524
0.666,2.106,0.456,-17.090,-67.139,90.271
0.640,2.288,0.397,-14.648,-63.171,107.300
0.697,2.394,0.327,-9.827,-58.899,122.009
0.746,2.423,0.257,-5.066,-55.786,133.667
0.740,2.448,0.178,-2.380,-55.786,142.212
0.677,2.470,0.118,-1.404,-57.983,149.414
0.545,2.453,0.057,0.671,-61.401,155.273
0.355,2.398,-0.007,5.493,-64.880,155.457
0.152,2.318,-0.045,11.719,-67.017,147.644
-0.039,2.063,-0.103,19.043,-69.397,130.859
-0.230,1.738,-0.160,22.522,-72.205,105.408
-0.391,1.343,-0.190,19.653,-76.233,71.594
-0.530,1.048,-0.208,14.832,-83.374,33.447
-0.673,0.541,-0.212,13.550,-94.116,-0.244
-0.810,0.011,-0.167,13.733,-106.995,-27.710
-0.916,-0.594,-0.080,11.841,-116.089,-47.302
-1.029,-1.184,-0.003,10.986,-119.263,-62.744
-1.206,-1.715,0.046,23.132,-112.732,-78.003
-1.362,-2.188,0.235,65.674,-88.257,-102.905
-1.161,-2.693,0.676,147.156,-38.025,-133.179
-0.688,-3.296,1.126,242.493,24.475,-132.812
-0.117,-3.934,1.324,315.918,77.759,-102.783
0.448,-4.000,1.427,350.769,112.122,-79.468
0.907,-4.000,1.628,338.684,125.732,-88.196
1.248,-3.582,1.781,285.217,117.615,-125.610
1.330,-2.592,1.775,216.309,91.919,-154.846
1.398,-1.806,1.691,151.184,59.631,-154.175
1.325,-1.227,1.604,97.656,28.259,-128.784
1.164,-0.838,1.473,56.824,3.052,-94.299
1.011,-0.599,1.311,29.175,-10.376,-58.960
0.843,-0.471,1.195,11.780,-15.381,-27.161
0.706,-0.420,1.121,0.916,-16.724,2.319
0.552,-0.468,1.051,-6.287,-18.738,27.100
0.363,-0.506,0.994,-12.573,-21.667,42.786
0.188,-0.513,0.952,-18.127,-23.682,49.438
0.053,-0.483,0.903,-21.484,-24.109,48.157
-0.063,-0.417,0.894,-21.240,-20.447,42.603
-0.042,-0.422,0.939,-16.663,-11.047,38.940
0.008,-0.493,0.903,-11.780,-1.892,36.560
0.031,-0.513,0.896,-12.268,8.667,32.776
0.075,-0.489,0.891,-17.761,21.484,31.189
0.080,-0.416,0.898,-24.048,36.011,31.128
0.131,-0.367,0.931,-27.222,52.429,33.936
0.248,-0.354,0.964,-27.649,65.796,38.025
0.385,-0.321,1.053,-28.442,70.618,41.748
0.481,-0.346,1.082,-28.137,62.256,45.227
