aX,aY,aZ,gX,gY,gZ
1.476,-0.439,-1.356,-274.719,229.004,-101.257
1.565,-0.543,-1.671,-268.982,237.000,-111.572
1.630,-0.534,-2.086,-245.117,243.164,-116.760
1.685,-0.409,-2.475,-194.763,251.831,-112.915
1.713,-0.194,-2.693,-117.981,261.963,-97.595
1.742,0.157,-2.643,-8.911,268.311,-68.604
1.855,0.351,-2.248,136.169,260.315,-29.785
1.827,0.055,-1.766,297.852,232.788,20.386
1.482,-0.326,-1.645,436.890,199.707,75.073
1.152,-0.244,-1.409,542.664,170.105,117.981
0.992,-0.120,-1.384,637.268,135.681,155.334
0.379,-2.296,1.338,736.511,116.394,185.364
2.266,-3.107,4.000,153.931,493.347,70.435
0.061,4.000,-4.000,-873.657,97.534,-5.676
2.791,4.000,-3.011,-554.199,-322.815,249.207
-1.397,3.608,1.552,-121.216,-112.793,174.683
-0.792,2.365,1.101,51.819,37.292,93.384
0.834,1.410,-0.695,100.159,-45.654,127.502
0.789,0.344,-1.230,165.405,-91.858,111.755
0.232,-0.016,-0.872,217.285,-36.316,76.111
0.143,0.062,-0.524,236.450,-4.822,57.922
0.602,-0.025,-0.343,255.371,21.729,62.378
0.871,-0.218,-0.241,275.879,50.232,57.800
0.728,-0.242,-0.086,268.311,59.448,35.339
0.681,-0.062,0.058,252.136,64.697,9.583
0.824,0.051,0.156,233.948,55.725,-0.305
1.110,0.114,0.328,210.693,38.208,0.854
1.170,0.128,0.460,184.937,10.803,9.888
1.128,0.334,0.540,153.320,-27.039,25.696
0.921,0.183,0.476,122.803,-63.904,45.959
0.797,0.441,0.455,90.698,-85.205,46.509
0.619,0.364,0.303,64.575,-88.135,52.002
0.500,0.353,0.334,43.884,-74.280,42.480
0.550,0.566,0.468,25.940,-62.439,28.381
0.481,0.496,0.267,13.428,-64.331,23.071
0.418,0.469,0.294,0.732,-47.363,13.672
0.368,0.532,0.258,-12.390,-26.062,2.380
0.452,0.602,0.251,-20.142,-3.479,-4.944
0.611,0.678,0.345,-23.926,11.841,-8.972
0.627,0.557,0.271,-27.771,5.737,-11.536
0.508,0.534,0.240,-32.654,-1.099,-21.118
0.529,0.627,0.211,-39.612,-5.615,-31.616
0.581,0.609,0.171,-42.908,-4.150,-34.485
0.653,0.673,0.215,-44.983,-1.465,-37.354
0.568,0.624,0.153,-45.044,-5.981,-37.720
0.610,0.687,0.166,-46.204,-5.676,-40.649
0.570,0.673,0.114,-44.983,-3.601,-41.809
0.502,0.690,0.098,-42.786,4.395,-44.373
0.585,0.761,0.212,-40.039,16.174,-45.654
0.616,0.675,0.178,-35.400,18.005,-44.006
0.607,0.652,0.173,-33.997,18.127,-47.119
