aX,aY,aZ,gX,gY,gZ
1.595,-2.191,0.394,7.263,-1.282,-22.583
1.800,-2.787,0.259,1.953,11.169,-32.715
1.923,-2.937,0.079,-17.700,36.560,-43.518
2.063,-2.693,-0.019,-43.030,75.500,-41.931
2.214,-2.536,-0.066,-51.880,116.150,-22.034
2.175,-2.459,-0.059,-38.025,151.794,7.019
1.990,-2.340,-0.016,-15.076,179.382,43.030
1.814,-2.087,0.061,5.554,191.589,81.055
1.602,-1.691,0.198,23.926,183.472,112.793
1.351,-1.311,0.381,39.673,153.381,131.958
1.026,-0.947,0.498,51.331,106.567,133.606
0.666,-0.675,0.582,54.749,54.565,114.929
0.356,-0.361,0.620,42.847,4.272,80.200
-0.008,0.008,0.624,18.005,-39.063,29.236
-0.383,0.380,0.501,-12.817,-68.665,-32.532
-0.547,0.723,0.328,-47.607,-75.500,-98.755
-0.447,0.981,0.166,-80.261,-57.434,-160.461
-0.209,1.247,0.007,-107.910,-22.522,-206.177
0.238,1.543,-0.139,-128.784,16.174,-232.117
0.682,1.823,-0.270,-140.137,45.166,-240.051
1.043,2.061,-0.393,-144.043,52.063,-234.863
1.285,2.250,-0.542,-141.968,35.095,-221.802
1.383,2.403,-0.661,-134.338,4.395,-207.520
1.338,2.518,-0.746,-120.056,-27.283,-191.040
1.301,2.569,-0.772,-100.403,-50.171,-169.434
1.234,2.582,-0.742,-77.942,-58.838,-144.775
1.190,2.499,-0.653,-54.565,-55.237,-117.676
1.193,2.335,-0.584,-31.189,-44.495,-92.896
1.196,2.142,-0.472,-13.062,-29.480,-72.510
1.280,1.820,-0.340,0.610,-16.541,-51.636
1.305,1.708,-0.412,7.507,-9.644,-37.476
1.190,1.656,-0.184,6.775,-0.122,-11.780
1.270,1.339,-0.267,16.479,0.854,24.597
1.087,1.227,-0.286,22.522,5.493,48.584
1.056,1.095,-0.279,23.193,13.733,68.054
1.072,0.983,-0.196,28.320,20.447,84.045
1.090,0.821,-0.175,35.950,19.287,92.590
1.127,0.679,-0.135,40.833,13.489,96.619
1.122,0.563,-0.107,42.847,4.639,98.328
1.104,0.454,-0.085,43.823,-3.235,98.450
1.104,0.413,-0.039,44.617,-7.568,96.619
1.069,0.303,-0.027,48.340,-9.583,95.337
1.109,0.365,0.078,51.147,-9.827,93.628
1.190,0.337,0.144,55.725,-14.954,96.619
1.187,0.245,0.101,59.692,-27.893,100.342
1.120,0.256,0.136,55.237,-40.955,99.304
1.123,0.283,0.172,49.683,-52.917,101.990
1.153,0.156,0.152,49.377,-63.538,110.291
1.162,0.137,0.197,46.143,-71.899,111.328
1.180,0.042,0.195,42.603,-80.811,108.398
1.133,0.043,0.170,36.682,-88.989,102.417
1.073,0.049,0.217,27.161,-90.515,94.421
1.086,-0.058,0.156,22.034,-87.891,86.975
1.086,-0.044,0.160,13.672,-74.524,73.242
1.066,-0.031,0.143,5.493,-53.040,59.082
