aX,aY,aZ,gX,gY,gZ
0.424,-1.362,-0.630,6.775,79.712,44.312
0.308,-1.074,-0.623,-22.156,96.802,35.278
0.259,-0.843,-0.518,-22.217,132.629,32.043
0.269,-0.695,-0.379,-4.944,172.302,28.687
0.364,-0.769,-0.319,9.277,195.923,25.574
0.496,-0.954,-0.345,6.592,208.496,14.893
0.429,-0.811,-0.168,-2.075,220.764,0.977
0.420,-0.749,0.002,-3.601,211.182,15.137
0.507,-0.829,0.057,-4.761,182.190,31.433
0.606,-0.922,0.052,-7.812,158.203,28.992
0.685,-0.945,0.176,-18.311,146.851,20.325
0.666,-1.160,0.058,-15.869,134.521,24.902
0.581,-1.283,-0.090,-22.034,124.512,34.607
0.464,-1.260,-0.190,-77.637,120.911,46.814
0.404,-1.125,-0.187,-136.108,123.901,66.284
0.398,-0.938,-0.086,-144.104,127.991,84.290
0.328,-0.682,-0.028,-116.943,122.681,95.154
0.333,-0.444,0.062,-95.520,99.121,102.234
0.485,-0.606,0.005,-69.580,71.899,102.234
0.692,-0.764,0.013,-50.903,50.903,87.891
0.848,-0.766,0.115,-47.058,31.555,61.035
0.889,-0.989,0.081,-43.823,6.592,39.978
0.898,-1.049,0.103,-56.396,-23.865,35.950
0.808,-1.065,0.088,-64.270,-51.636,43.762
0.715,-1.070,0.010,-69.092,-79.407,71.350
0.687,-0.951,-0.106,-86.182,-102.478,106.812
0.622,-0.670,-0.265,-119.873,-98.511,107.483
0.527,-0.588,-0.489,-168.701,-61.951,81.970
0.455,-0.705,-0.650,-212.769,-3.235,78.003
0.471,-0.871,-0.678,-208.984,59.265,99.426
0.519,-0.991,-0.674,-163.757,109.802,117.676
0.597,-1.068,-0.627,-122.925,135.376,120.667
0.579,-1.026,-0.567,-111.023,135.742,110.657
0.575,-0.893,-0.417,-99.487,129.700,97.168
0.591,-0.809,-0.262,-69.763,123.230,81.604
0.538,-0.791,-0.216,-41.138,112.244,63.599
0.520,-0.779,-0.219,-25.513,102.112,51.453
0.527,-0.752,-0.185,-12.634,99.304,46.082
0.475,-0.722,-0.168,0.488,103.210,43.579
0.601,-0.830,-0.241,-2.808,106.201,49.194
0.766,-0.765,-0.228,-27.283,111.206,48.706
0.828,-0.587,-0.109,-62.317,113.403,53.101
0.780,-0.560,-0.074,-94.543,101.196,72.571
0.411,-0.617,-0.195,-131.653,90.454,103.882
0.060,-0.798,-0.383,-167.725,104.004,142.273
-0.055,-1.022,-0.538,-177.490,148.560,156.189
0.118,-1.093,-0.499,-143.799,202.209,134.460
0.362,-0.958,-0.289,-81.238,233.582,86.426
0.524,-0.823,-0.111,-26.978,223.450,32.654
0.626,-0.781,-0.063,-5.554,184.204,-2.075
0.662,-0.822,-0.186,-10.803,141.357,-13.367
0.783,-0.921,-0.327,-29.663,114.868,-18.982
0.795,-0.829,-0.357,-46.265,101.990,-33.447
0.814,-0.727,-0.384,-51.086,95.398,-38.330
0.789,-0.565,-0.388,-51.147,91.309,-27.649
0.814,-0.442,-0.378,-43.701,89.844,-10.193
0.894,-0.396,-0.295,-27.771,89.539,5.249
1.033,-0.418,-0.132,-1.282,84.290,19.348
1.079,-0.502,-0.007,30.212,65.308,32.532
1.030,-0.765,-0.002,55.542,37.109,47.913
1.208,-1.062,0.043,79.529,19.775,57.861
1.364,-1.179,0.097,102.783,13.977,50.476
1.261,-1.064,0.107,101.074,10.498,47.668
0.986,-0.737,0.064,62.256,6.592,65.979
0.741,-0.595,-0.051,10.986,1.465,89.355
0.573,-0.625,-0.211,-29.053,3.052,109.619
0.443,-0.613,-0.323,-59.204,18.738,119.385
0.307,-0.458,-0.340,-84.656,48.645,123.596
-0.153,0.179,-0.263,-98.450,90.332,130.249
0.383,-0.167,-0.282,-74.219,152.283,146.973
0.755,-0.464,-0.369,-31.128,231.689,118.286
0.733,-0.461,-0.250,-26.855,285.645,75.867
0.882,-0.769,-0.347,-27.161,304.077,81.055
0.930,-1.031,-0.548,-48.340,283.936,84.900
0.904,-0.940,-0.461,-79.468,250.122,76.233
0.814,-0.934,-0.547,-72.021,215.759,66.589
0.789,-0.853,-0.520,-56.763,186.096,52.429
0.670,-0.830,-0.664,-46.509,155.518,47.668
0.330,-0.655,-0.722,-52.673,136.841,48.218
0.102,-0.506,-0.644,-58.899,145.203,43.701
0.195,-0.493,-0.619,-29.724,167.603,22.339
0.328,-0.595,-0.632,-0.977,167.236,4.150
0.313,-0.503,-0.629,1.709,145.386,-5.249
0.297,-0.381,-0.536,-2.502,125.671,-16.357
0.334,-0.374,-0.467,1.709,107.971,-23.315
0.385,-0.405,-0.408,8.484,81.116,-22.583
0.391,-0.421,-0.353,8.484,47.913,-20.081
0.412,-0.551,-0.340,-2.625,11.169,-12.512
0.369,-0.593,-0.348,-16.846,-28.503,4.211
0.386,-0.490,-0.329,-18.250,-55.786,11.719
0.596,-0.580,-0.428,-11.597,-58.594,-5.615
0.885,-0.820,-0.558,-4.150,-37.781,-39.795
1.008,-0.866,-0.524,-11.719,-11.292,-72.388
0.967,-0.777,-0.477,-26.978,3.723,-85.388
0.985,-0.774,-0.475,-28.259,16.541,-78.979
1.012,-0.713,-0.438,-31.128,28.198,-71.106
1.058,-0.647,-0.402,-31.067,33.447,-73.181
1.024,-0.578,-0.369,-27.039,33.447,-76.416
0.960,-0.575,-0.365,-16.785,22.949,-67.322
0.993,-0.696,-0.443,-7.141,3.296,-49.072
0.943,-0.743,-0.516,-10.376,-16.357,-28.625
0.811,-0.690,-0.598,-20.630,-25.757,-9.460
0.649,-0.545,-0.623,-47.302,-19.653,14.526
0.471,-0.404,-0.605,-102.417,-5.615,60.059
0.396,-0.414,-0.589,-138.367,11.597,109.253
0.424,-0.539,-0.583,-140.198,23.132,140.137
0.440,-0.661,-0.596,-121.399,21.484,151.489
0.406,-0.696,-0.658,-94.177,1.892,152.283
0.400,-0.641,-0.706,-70.862,-29.907,150.757
0.408,-0.558,-0.712,-37.598,-62.317,138.733
0.433,-0.487,-0.664,3.967,-84.534,107.666
0.479,-0.463,-0.582,39.063,-91.858,59.570
0.548,-0.568,-0.585,57.739,-82.947,5.005
0.693,-0.682,-0.553,55.481,-60.120,-42.664
0.710,-0.733,-0.490,34.607,-43.213,-71.106
0.697,-0.799,-0.439,12.634,-61.707,-64.941
