aX,aY,aZ,gX,gY,gZ
1.041,-0.259,-1.235,146.240,57.495,-19.714
1.131,-0.276,-1.152,175.720,65.857,-25.696
1.225,-0.312,-0.920,238.892,62.683,-29.602
1.339,-0.357,-0.797,269.287,52.368,-27.771
1.381,-0.413,-0.707,296.326,39.185,-24.536
1.377,-0.481,-0.628,320.312,26.978,-21.179
1.337,-0.557,-0.570,339.661,17.456,-17.944
1.288,-0.621,-0.534,355.103,12.085,-14.893
1.265,-0.665,-0.495,366.333,11.353,-10.620
1.260,-0.650,-0.405,374.695,13.245,-5.798
1.270,-0.626,-0.286,384.033,16.663,-2.808
1.284,-0.616,-0.190,393.005,18.066,-0.549
1.283,-0.597,-0.087,400.940,17.944,1.038
1.259,-0.590,-0.026,407.837,15.991,1.282
1.229,-0.590,0.018,412.903,11.047,1.343
1.199,-0.584,0.069,417.114,7.446,0.793
1.159,-0.606,0.084,420.349,4.639,0.671
1.114,-0.620,0.086,420.532,4.028,-0.183
1.046,-0.640,0.091,418.091,8.972,-1.892
0.987,-0.651,0.092,411.438,16.907,-3.235
0.953,-0.661,0.114,401.367,25.208,-4.150
0.925,-0.657,0.142,389.648,32.532,-6.531
0.911,-0.655,0.179,377.136,37.354,-9.766
0.905,-0.658,0.186,362.732,39.917,-14.099
0.905,-0.635,0.190,345.886,41.809,-19.653
0.931,-0.592,0.204,328.247,42.358,-24.658
0.971,-0.548,0.219,311.035,39.734,-28.076
0.986,-0.504,0.229,296.143,31.738,-31.189
0.984,-0.471,0.244,284.180,19.775,-33.752
0.976,-0.431,0.256,273.193,6.531,-35.828
0.969,-0.403,0.278,261.597,-7.141,-36.865
0.947,-0.349,0.311,248.779,-21.790,-36.560
0.909,-0.326,0.333,234.009,-35.583,-36.194
0.838,-0.318,0.351,216.919,-44.922,-37.292
0.822,-0.337,0.384,197.754,-49.744,-38.940
0.826,-0.344,0.436,175.415,-51.086,-39.856
0.986,-0.435,0.807,151.184,-51.941,-40.405
1.010,-0.317,1.070,116.455,-72.327,-34.424
0.763,-0.505,1.195,73.425,-88.135,-19.958
0.484,-0.552,1.015,28.442,-73.242,-10.925
0.505,-0.325,0.813,-8.972,-31.433,-3.784
0.792,-0.128,0.712,-26.001,2.380,2.686
0.947,-0.120,0.629,-28.198,9.521,7.629
0.894,-0.123,0.561,-29.358,8.728,11.536
0.856,-0.081,0.488,-34.546,10.803,12.207
0.872,-0.061,0.414,-39.917,13.550,9.155
0.896,-0.044,0.359,-43.396,17.761,5.127
0.920,-0.043,0.313,-47.363,19.775,1.160
0.945,-0.047,0.282,-52.856,20.691,-2.563
0.962,-0.053,0.266,-60.608,22.522,-4.211
0.988,-0.041,0.263,-69.824,25.024,-3.967
1.030,-0.029,0.267,-82.153,25.757,-2.258
1.045,-0.025,0.238,-96.558,23.499,1.648
1.040,-0.029,0.225,-110.840,19.653,7.202
1.040,-0.023,0.178,-123.901,15.137,12.573
1.058,-0.016,0.142,-132.996,11.475,17.395
1.059,-0.009,0.115,-137.939,7.874,22.400
1.058,-0.009,0.093,-140.076,5.981,26.794
1.063,-0.006,0.063,-140.808,5.676,29.907
1.049,0.003,0.041,-141.418,7.385,32.471
1.043,0.012,0.030,-140.991,10.071,33.569
1.053,0.016,0.020,-140.869,13.184,34.119
1.059,0.018,0.008,-141.968,15.503,33.569
1.053,0.022,-0.012,-143.738,15.991,32.593
1.050,0.030,-0.053,-147.095,14.404,31.616
1.045,0.046,-0.090,-151.550,10.620,31.738
1.027,0.068,-0.109,-155.151,6.226,32.471
1.020,0.092,-0.135,-156.982,1.892,33.264
1.007,0.113,-0.154,-156.372,-1.770,34.851
0.988,0.146,-0.144,-152.466,-4.028,37.170
0.982,0.160,-0.132,-145.203,-4.639,39.307
0.962,0.149,-0.128,-138.428,-3.601,40.710
0.924,0.142,-0.123,-133.118,0.061,39.978
0.902,0.145,-0.107,-129.089,7.874,37.292
0.899,0.138,-0.106,-127.075,17.761,34.485
0.901,0.122,-0.109,-126.587,26.306,31.067
0.914,0.095,-0.099,-128.235,33.691,27.466
0.937,0.075,-0.097,-133.057,38.940,24.292
0.946,0.076,-0.113,-139.282,39.734,21.606
0.951,0.085,-0.137,-143.799,36.987,20.874
0.950,0.105,-0.172,-145.447,32.043,22.644
0.947,0.129,-0.201,-143.860,26.306,26.428
0.945,0.155,-0.207,-139.526,22.644,31.006
0.962,0.171,-0.195,-133.240,20.081,35.034
0.974,0.179,-0.199,-125.854,16.602,38.147
0.964,0.185,-0.204,-118.713,12.634,39.185
0.954,0.196,-0.214,-112.183,9.033,38.452
0.951,0.203,-0.222,-105.164,6.653,36.377
0.946,0.198,-0.232,-98.389,4.639,33.936
0.942,0.201,-0.232,-92.590,2.441,31.311
0.951,0.201,-0.223,-87.646,0.122,28.503
0.963,0.177,-0.223,-83.679,-3.235,26.489
0.967,0.151,-0.223,-82.886,-7.385,25.024
0.965,0.155,-0.214,-84.167,-11.902,24.109
0.966,0.154,-0.217,-86.670,-16.907,24.292
0.964,0.138,-0.232,-89.783,-21.667,25.024
0.969,0.133,-0.230,-93.689,-25.696,26.306
0.984,0.143,-0.212,-98.083,-28.870,27.344
0.993,0.141,-0.203,-101.746,-32.471,27.954
0.999,0.152,-0.183,-105.408,-36.133,28.137
1.008,0.145,-0.182,-107.544,-40.222,28.381
1.014,0.117,-0.180,-109.985,-46.875,29.602
1.012,0.117,-0.143,-115.051,-54.382,29.968
0.999,0.142,-0.104,-120.117,-61.279,28.809
0.971,0.163,-0.094,-123.657,-68.054,27.344
0.933,0.192,-0.099,-125.000,-73.303,25.391
0.905,0.218,-0.109,-122.253,-75.806,23.254
0.888,0.211,-0.137,-116.455,-76.538,22.461
0.859,0.186,-0.151,-111.328,-73.181,22.278
0.844,0.180,-0.140,-107.666,-65.247,21.484
0.841,0.190,-0.134,-104.858,-54.993,20.752
0.840,0.191,-0.135,-102.478,-44.678,19.775
0.859,0.192,-0.128,-100.586,-35.095,18.677
0.894,0.186,-0.120,-98.755,-27.161,17.029
0.931,0.159,-0.118,-96.924,-22.278,15.137
0.963,0.146,-0.110,-98.450,-21.362,13.855
0.995,0.143,-0.108,-101.929,-23.743,12.451
1.007,0.143,-0.111,-105.408,-28.687,11.292
0.997,0.156,-0.118,-108.276,-34.607,10.864

1.776,-1.267,2.861,192.810,-71.594,-45.105
0.813,-1.154,1.617,78.735,-144.592,-35.645
0.536,-0.344,0.979,15.686,-105.530,-6.714
0.586,-0.240,1.010,2.075,-45.288,8.301
0.793,-0.330,0.841,-4.028,-17.029,2.319
0.874,-0.057,0.560,-14.587,-0.793,-0.366
0.846,0.087,0.323,-13.428,7.690,-2.197
0.865,0.138,0.124,-2.258,4.150,-2.075
0.893,0.173,0.013,10.315,0.793,-0.854
0.926,0.209,-0.041,19.043,-0.488,-0.977
0.955,0.229,-0.096,25.269,-2.686,-2.319
0.965,0.235,-0.135,30.334,-6.592,-3.479
0.958,0.239,-0.157,35.034,-10.193,-6.042
0.954,0.242,-0.157,38.330,-10.803,-9.338
0.961,0.232,-0.151,40.527,-9.399,-11.169
0.980,0.219,-0.123,40.710,-6.714,-10.803
0.989,0.203,-0.074,39.978,-4.150,-8.728
0.991,0.174,-0.005,37.537,-1.404,-4.944
0.990,0.139,0.069,33.447,0.549,-1.343
0.962,0.108,0.123,28.503,1.770,2.136
0.927,0.083,0.165,22.095,3.235,5.188
0.906,0.064,0.198,16.663,5.371,7.019
0.907,0.051,0.232,11.963,7.568,8.179
0.920,0.043,0.257,7.629,10.132,8.545
0.938,0.038,0.260,4.333,11.536,8.301
0.968,0.046,0.249,1.404,11.963,7.568
0.992,0.059,0.223,-1.282,10.742,6.226
0.999,0.075,0.197,-2.991,7.446,4.822
0.999,0.086,0.175,-3.479,3.906,3.662
1.004,0.091,0.162,-3.174,1.160,2.014
1.005,0.101,0.133,-2.197,-0.854,0.977
1.003,0.113,0.115,-0.305,-2.197,0.977
1.000,0.119,0.111,2.380,-2.380,1.526
0.985,0.122,0.107,4.639,-2.014,1.892
0.962,0.126,0.101,6.165,-1.160,2.197
0.936,0.123,0.095,6.226,0.305,3.052
0.922,0.121,0.096,5.249,2.808,3.601
0.919,0.114,0.109,3.723,5.859,3.845
0.929,0.103,0.124,1.648,8.301,3.479
0.937,0.094,0.141,-0.793,9.705,2.808
0.947,0.086,0.154,-2.441,10.559,1.953
0.965,0.077,0.160,-4.150,10.803,0.671
0.990,0.071,0.174,-5.432,10.986,-0.488
1.011,0.071,0.189,-6.348,10.620,-1.038
1.025,0.076,0.193,-6.775,8.606,-1.099
1.039,0.079,0.172,-7.385,5.554,-0.854
1.034,0.092,0.140,-9.949,2.808,-0.244
1.010,0.110,0.095,-13.611,0.183,1.465
0.985,0.124,0.056,-16.724,-1.343,3.906
0.960,0.131,0.036,-18.188,-0.916,5.981
0.967,0.130,0.035,-19.165,0.854,6.775
0.977,0.128,0.041,-19.165,2.625,6.287
0.982,0.129,0.053,-18.616,3.357,5.554
