aX,aY,aZ,gX,gY,gZ
1.789,-0.960,-0.479,-296.692,26.978,-152.771
1.783,-1.014,-0.498,-281.555,16.418,-146.729
1.720,-1.107,-0.549,-272.339,6.165,-141.541
1.607,-1.225,-0.607,-273.987,-2.441,-136.780
1.440,-1.320,-0.673,-285.950,-5.798,-133.301
1.268,-1.321,-0.772,-305.542,-1.282,-132.019
1.182,-1.224,-0.833,-328.369,10.559,-134.888
1.130,-1.089,-0.899,-348.145,24.902,-142.395
1.098,-0.969,-0.998,-362.305,35.339,-152.710
1.079,-0.807,-1.106,-372.864,41.016,-162.720
1.120,-0.608,-1.204,-378.174,41.199,-169.312
1.160,-0.415,-1.269,-376.953,34.912,-172.729
1.202,-0.255,-1.308,-368.225,25.330,-175.842
1.283,-0.134,-1.343,-355.286,14.465,-180.359
1.398,-0.047,-1.368,-343.018,3.296,-185.364
1.497,0.052,-1.376,-333.313,-6.042,-187.744
1.580,0.181,-1.383,-326.416,-12.390,-185.486
1.628,0.321,-1.397,-320.618,-15.137,-178.284
1.603,0.438,-1.404,-315.063,-13.184,-166.809
1.555,0.545,-1.394,-308.472,-5.676,-153.137
1.502,0.679,-1.347,-301.819,5.188,-137.329
1.463,0.793,-1.295,-293.274,14.038,-120.056
1.415,0.924,-1.246,-281.494,15.686,-102.051
1.349,1.045,-1.186,-263.184,7.019,-83.984
1.292,1.115,-1.116,-238.831,-9.399,-67.871
1.159,1.115,-1.101,-211.426,-29.236,-56.946
1.078,1.098,-1.043,-184.814,-40.344,-52.429
1.040,1.125,-0.966,-160.522,-40.161,-50.720
1.019,1.043,-0.866,-136.719,-38.757,-47.302
1.010,0.994,-0.823,-118.347,-33.203,-45.959
0.964,0.989,-0.697,-104.553,-21.057,-43.762
1.029,0.954,-0.586,-91.980,-9.827,-35.156
1.040,0.879,-0.506,-81.299,-0.305,-25.513
1.052,0.892,-0.361,-72.876,7.751,-17.029
1.070,0.853,-0.294,-64.392,7.874,-6.958
1.047,0.816,-0.223,-55.969,3.418,-0.854
1.015,0.822,-0.147,-47.852,-1.282,1.831
0.986,0.813,-0.092,-39.063,-5.554,5.066
0.974,0.783,-0.039,-28.992,-7.080,7.996
0.966,0.748,0.011,-19.531,-5.737,10.742
0.990,0.717,0.065,-11.353,-3.113,14.282
1.039,0.701,0.120,-3.479,-1.465,17.395
1.096,0.676,0.164,4.761,-2.258,19.714
1.166,0.651,0.204,13.062,-5.493,22.034
1.184,0.629,0.222,21.790,-10.986,26.428
1.193,0.606,0.226,30.457,-16.907,32.715
1.180,0.593,0.222,38.574,-20.386,39.917
1.153,0.592,0.206,46.753,-21.118,46.204
1.118,0.556,0.187,54.871,-19.592,49.927
1.082,0.522,0.175,62.683,-17.151,52.673
1.051,0.494,0.162,70.190,-14.343,55.359
1.017,0.465,0.141,76.477,-12.573,57.495
0.983,0.432,0.109,82.581,-11.597,57.617
0.943,0.406,0.074,88.257,-10.559,56.396
0.926,0.386,0.044,93.384,-9.033,54.688
0.929,0.375,0.022,98.267,-7.141,53.772
0.939,0.375,0.003,102.966,-5.493,54.382
0.957,0.382,-0.025,107.056,-4.517,57.312
0.976,0.393,-0.049,111.938,-3.784,60.852
0.984,0.409,-0.081,118.103,-2.991,64.392
1.000,0.394,-0.116,124.939,-2.075,69.336
1.019,0.394,-0.133,131.165,-0.916,74.524
1.037,0.392,-0.146,137.390,-0.488,78.491
1.056,0.371,-0.160,143.311,-1.038,80.811
1.064,0.350,-0.168,149.963,-2.563,81.543
1.054,0.345,-0.181,156.494,-4.150,80.750
1.051,0.334,-0.186,162.964,-4.028,79.712
1.059,0.314,-0.191,169.495,-2.380,78.308
1.067,0.293,-0.193,175.476,0.793,76.843
1.080,0.265,-0.202,179.871,5.188,76.721
1.085,0.250,-0.213,183.350,9.644,78.003
1.096,0.235,-0.227,186.279,14.343,80.017
1.105,0.215,-0.239,188.660,18.616,82.275
1.107,0.193,-0.249,190.857,22.400,83.984
1.113,0.167,-0.266,192.505,25.391,84.961
1.114,0.145,-0.270,194.214,28.259,85.022
1.138,0.130,-0.264,196.655,30.518,84.412
1.146,0.114,-0.261,199.036,31.555,84.290
1.154,0.098,-0.262,202.148,31.860,85.205
1.168,0.077,-0.255,205.994,32.043,86.182
1.196,0.061,-0.242,210.205,31.799,87.646
1.213,0.050,-0.226,214.783,30.212,89.355
1.223,0.026,-0.214,219.421,27.283,90.820
1.218,0.004,-0.201,222.839,23.437,93.140
1.196,-0.013,-0.198,225.281,20.020,96.252
1.160,-0.039,-0.200,226.013,17.822,99.243
1.138,-0.053,-0.193,224.915,17.944,101.624
1.127,-0.063,-0.177,223.328,19.104,102.539
1.113,-0.070,-0.165,221.436,20.447,101.990
1.094,-0.064,-0.154,218.933,22.034,100.830
1.083,-0.069,-0.137,216.431,23.987,100.220
1.075,-0.078,-0.128,214.661,26.184,100.525
1.076,-0.075,-0.112,212.952,29.053,101.379
1.084,-0.072,-0.094,211.609,31.067,102.417
1.100,-0.070,-0.070,210.449,31.982,102.478
1.094,-0.071,-0.043,210.327,31.372,102.112
1.072,-0.071,-0.023,210.510,29.541,101.318
1.051,-0.087,0.002,210.205,27.649,99.915
1.048,-0.118,0.040,208.618,26.611,98.633
1.028,-0.138,0.078,204.590,24.841,98.267
0.987,-0.156,0.103,198.608,21.912,98.511
0.951,-0.172,0.120,191.162,19.226,98.206
0.926,-0.173,0.131,182.983,17.273,94.727
