aX,aY,aZ,gX,gY,gZ
3.228,2.784,-2.442,57.190,286.133,-82.031
4.000,3.415,-3.054,59.204,344.788,-49.133
4.000,3.864,-3.686,70.496,394.104,-2.930
4.000,3.986,-4.000,96.375,433.960,64.087
4.000,3.781,-4.000,136.230,461.426,156.372
4.000,3.271,-3.864,195.801,462.585,262.329
4.000,2.217,-3.326,281.189,419.067,367.126
4.000,0.802,-2.856,373.718,340.027,455.383
4.000,-0.556,-2.419,445.557,253.723,520.691
4.000,-1.571,-2.118,486.572,181.824,565.369
4.000,-2.601,-2.126,498.474,149.841,593.445
3.344,-2.918,-1.745,481.140,179.626,588.867
2.775,-2.865,-1.563,460.449,233.643,565.491
2.382,-2.706,-1.287,440.796,286.133,522.400
2.062,-2.211,-0.783,423.401,327.271,461.304
1.849,-1.674,-0.190,416.931,342.407,399.658
1.726,-1.594,0.215,417.358,324.280,346.924
1.455,-1.681,0.362,407.166,276.978,294.861
1.186,-1.792,0.402,376.404,228.088,240.662
1.041,-1.756,0.416,320.312,188.843,201.538
0.980,-1.725,0.429,248.535,156.433,176.941
0.943,-1.645,0.231,176.941,127.502,148.499
0.812,-1.156,0.123,107.483,114.746,122.070
0.604,-0.925,-0.144,54.810,112.488,115.601
0.632,-0.855,-0.367,28.137,121.887,111.816
0.464,-0.861,-0.526,19.897,148.682,92.163
0.026,-0.299,-0.484,22.888,185.059,55.847
0.707,-0.213,-0.262,42.114,215.271,52.551
0.606,-0.582,-0.308,78.796,200.073,54.077
0.771,-0.336,-0.015,91.492,180.908,30.579
0.658,-0.567,0.041,99.976,135.559,25.452
0.572,-0.632,-0.068,85.876,91.064,26.917
0.284,-0.627,-0.223,56.274,53.101,30.029
0.293,-0.291,0.001,21.362,30.273,32.349
0.137,-0.318,-0.272,-2.747,5.920,42.358
-0.106,-0.149,-0.372,-23.315,7.996,44.617
-0.279,0.123,-0.420,-28.931,26.733,37.170
-0.273,0.252,-0.434,-15.930,56.396,27.283
-0.119,0.335,-0.333,5.127,86.060,14.587
0.068,0.352,-0.201,26.550,100.891,5.127
0.198,0.351,-0.060,42.969,95.337,-1.221
0.280,0.346,0.040,52.551,74.707,-6.226
0.299,0.411,0.124,54.749,47.913,-10.254
0.297,0.489,0.172,52.246,19.226,-11.169
0.270,0.420,0.065,47.363,-6.226,-8.911
0.137,0.618,0.153,36.682,-20.813,-9.521
0.051,0.647,0.082,27.710,-28.015,-5.249
-0.021,0.726,0.055,19.714,-22.644,-2.930
-0.037,0.752,0.022,12.207,-8.179,0.610
-0.036,0.792,0.043,6.165,10.254,3.174
0.014,0.828,0.068,3.479,26.978,1.892
0.071,0.828,0.101,3.418,37.781,0.549
0.098,0.832,0.130,4.211,41.687,-1.587
0.113,0.859,0.162,4.883,39.368,-3.601
0.115,0.908,0.204,6.042,32.410,-5.798
0.113,0.888,0.223,8.240,21.423,-7.019
0.108,0.939,0.268,10.376,8.240,-9.827
0.093,0.902,0.277,11.414,-5.737,-10.132
0.083,0.878,0.275,12.024,-18.555,-9.644
0.040,0.880,0.268,12.207,-28.259,-11.230
-0.008,0.882,0.266,13.733,-32.471,-14.282
-0.017,0.899,0.277,15.503,-30.334,-16.846
0.016,0.896,0.290,16.541,-25.269,-18.616
0.053,0.906,0.312,15.747,-20.386,-19.836
0.101,0.902,0.336,14.160,-18.188,-20.081
0.162,0.857,0.355,12.207,-19.470,-19.470
0.198,0.828,0.370,9.094,-24.353,-20.081
0.238,0.817,0.379,5.127,-33.203,-21.118
0.265,0.810,0.361,1.465,-45.471,-22.278
0.229,0.814,0.312,-2.930,-58.594,-23.499
0.165,0.817,0.255,-5.981,-67.749,-24.048
0.145,0.834,0.228,-8.057,-67.688,-23.926
0.156,0.836,0.220,-8.911,-61.890,-23.071
0.169,0.836,0.223,-9.216,-54.749,-22.278
0.192,0.843,0.239,-9.521,-48.340,-20.569
0.209,0.852,0.252,-10.681,-44.739,-17.578
0.218,0.859,0.261,-11.780,-44.861,-15.503
0.195,0.856,0.263,-12.512,-48.889,-15.381
0.194,0.841,0.270,-12.817,-53.833,-16.418
0.203,0.800,0.276,-13.489,-59.814,-17.761
0.214,0.759,0.283,-15.015,-67.261,-19.531
0.221,0.748,0.285,-17.517,-76.538,-21.301
0.224,0.732,0.265,-20.020,-87.341,-23.621
0.231,0.753,0.248,-22.217,-98.877,-26.733
0.194,0.765,0.219,-22.766,-111.084,-30.457
0.117,0.730,0.172,-21.912,-120.056,-33.936
0.093,0.681,0.148,-21.667,-120.178,-35.706
0.101,0.613,0.134,-24.597,-114.807,-37.659
0.136,0.578,0.136,-30.273,-108.154,-40.100
0.185,0.541,0.131,-37.292,-104.126,-42.664
0.212,0.531,0.121,-44.617,-103.821,-45.776
0.245,0.592,0.130,-49.683,-105.957,-49.255
0.300,0.652,0.148,-50.964,-111.389,-51.941
0.362,0.649,0.147,-49.927,-122.559,-54.260
0.397,0.668,0.145,-48.035,-138.184,-57.861
0.411,0.693,0.134,-44.983,-156.372,-61.707
0.391,0.732,0.107,-41.565,-175.415,-66.345
0.349,0.747,0.075,-38.757,-192.444,-71.533
0.305,0.749,0.031,-37.170,-205.750,-76.843
0.265,0.776,-0.011,-37.109,-213.318,-82.703
0.232,0.810,-0.040,-37.720,-214.722,-89.294
0.215,0.825,-0.057,-37.598,-211.548,-94.910
0.189,0.842,-0.061,-36.743,-204.895,-100.647
