aX,aY,aZ,gX,gY,gZ
0.883,0.048,-0.249,18.738,10.437,13.184

0.879,0.802,-1.059,-371.155,272.644,-194.153
1.109,0.854,-0.874,-340.332,247.437,-171.997
1.273,0.816,-0.477,-302.002,193.237,-138.062
1.216,0.479,0.033,-262.024,117.798,-97.473
0.996,-0.046,0.449,-236.572,43.396,-52.612
0.749,-0.569,0.660,-230.530,-19.409,-12.817
0.687,-0.991,0.790,-234.375,-62.744,11.475
0.654,-1.445,1.007,-236.389,-77.637,27.222
0.672,-2.029,1.210,-230.652,-69.458,26.428
0.860,-2.345,1.288,-221.863,-49.866,8.606
0.939,-2.243,1.280,-213.257,-28.625,-9.583
0.787,-2.057,1.269,-199.341,-8.118,-24.658
0.541,-1.959,1.196,-171.570,13.245,-34.973
0.309,-1.955,1.061,-131.653,39.246,-36.377
0.144,-2.067,0.926,-90.088,68.604,-31.494
0.005,-2.148,0.802,-53.284,92.896,-25.940
-0.033,-2.262,0.627,-20.447,107.788,-17.761
0.115,-2.398,0.533,3.662,114.868,-11.292
0.345,-2.414,0.464,10.437,106.628,-12.085
0.511,-2.234,0.334,3.723,80.139,-23.804
0.565,-1.856,0.128,-8.850,46.448,-47.058
0.495,-1.395,-0.081,-16.785,21.667,-72.144
0.454,-1.000,-0.178,-12.451,15.442,-91.248
0.488,-0.702,-0.221,1.709,24.231,-100.830
0.557,-0.500,-0.208,22.949,38.696,-99.854
0.630,-0.372,-0.166,47.974,51.392,-92.163
0.714,-0.318,-0.107,74.402,57.678,-78.369
0.803,-0.349,-0.023,99.976,53.772,-59.082
0.894,-0.487,0.095,120.911,38.513,-35.522
0.906,-0.672,0.228,131.042,13.855,-9.338
0.853,-0.832,0.256,129.028,-16.968,16.296
0.759,-0.950,0.284,118.103,-44.312,41.443
0.681,-1.102,0.259,97.534,-65.735,60.974
0.578,-1.017,0.185,69.336,-82.703,67.749
0.414,-0.875,0.121,45.532,-85.266,70.557
0.301,-0.812,-0.017,30.945,-80.688,69.336
0.204,-0.767,-0.090,24.109,-64.331,62.073
0.196,-0.779,-0.144,21.545,-43.518,51.819
0.220,-0.790,-0.137,19.409,-20.996,40.955
0.277,-0.813,-0.158,18.066,-3.784,29.175
0.327,-0.792,-0.170,18.250,8.118,14.954
0.370,-0.758,-0.198,20.874,15.442,1.404
0.454,-0.781,-0.224,26.123,20.264,-9.460
0.500,-0.814,-0.203,30.151,23.010,-19.348
0.562,-0.873,-0.208,32.898,20.569,-27.405
0.559,-0.840,-0.262,34.546,15.808,-32.166
0.560,-0.889,-0.303,39.001,15.747,-30.884
0.560,-0.906,-0.294,41.687,18.005,-29.663
0.550,-0.908,-0.287,45.959,18.555,-27.832
0.562,-0.920,-0.313,52.246,18.494,-24.841
0.564,-0.949,-0.331,58.350,20.264,-21.057
0.560,-0.962,-0.358,63.721,21.912,-19.592
0.552,-0.910,-0.371,69.519,22.705,-20.935
0.562,-0.892,-0.393,78.247,23.682,-21.912
0.590,-0.886,-0.424,90.454,24.170,-23.437
0.622,-0.895,-0.415,101.868,23.987,-24.292
0.635,-0.934,-0.361,110.046,21.729,-24.170
0.584,-0.994,-0.306,113.708,18.738,-21.118
0.530,-1.092,-0.286,111.328,18.433,-13.977
0.508,-1.184,-0.298,100.830,23.926,-4.700
0.549,-1.226,-0.323,85.144,32.715,6.042
0.612,-1.109,-0.316,67.139,39.368,14.832
0.673,-0.958,-0.314,54.321,40.771,23.437
0.716,-0.849,-0.317,50.598,36.987,32.898
0.727,-0.755,-0.314,52.551,26.794,40.161
0.714,-0.677,-0.339,58.838,10.681,45.227
0.673,-0.664,-0.381,68.115,-6.714,48.401
0.604,-0.722,-0.424,78.735,-21.973,50.598
0.537,-0.790,-0.457,88.074,-32.715,52.307
0.493,-0.824,-0.483,95.825,-38.757,52.246
0.476,-0.836,-0.504,102.600,-40.833,50.049
0.471,-0.802,-0.513,109.131,-40.161,45.959
0.483,-0.717,-0.519,114.807,-38.940,42.053
0.499,-0.660,-0.548,121.277,-37.781,39.124
0.522,-0.677,-0.584,129.395,-36.438,35.278
0.505,-0.634,-0.575,135.254,-34.363,30.579
0.520,-0.624,-0.590,139.404,-32.959,26.428
0.523,-0.643,-0.608,145.508,-30.823,23.499
0.527,-0.666,-0.622,149.414,-28.809,20.935
0.497,-0.635,-0.630,150.208,-26.917,16.418
0.475,-0.591,-0.628,152.527,-22.888,15.015
0.472,-0.506,-0.618,155.396,-18.677,16.113
0.502,-0.435,-0.606,158.508,-15.564,19.592
0.528,-0.361,-0.585,161.621,-15.198,24.048
0.545,-0.318,-0.562,163.025,-15.869,31.189
0.540,-0.369,-0.552,161.926,-15.442,42.725
0.552,-0.417,-0.545,156.555,-15.991,56.213
0.588,-0.411,-0.548,146.667,-18.982,70.801
0.611,-0.411,-0.572,135.681,-22.583,87.036
0.611,-0.403,-0.622,124.451,-25.818,104.004
0.648,-0.327,-0.671,114.197,-30.090,118.286
0.695,-0.240,-0.678,107.971,-38.879,128.357
0.720,-0.198,-0.660,108.032,-51.636,133.484
0.684,-0.211,-0.650,111.938,-67.017,132.629
0.598,-0.222,-0.653,115.051,-79.895,124.634
0.509,-0.206,-0.629,115.906,-86.853,110.291
0.436,-0.196,-0.624,113.159,-87.402,91.980
0.370,-0.197,-0.645,107.605,-80.811,72.693
0.341,-0.172,-0.633,98.022,-66.772,54.199
0.360,-0.163,-0.646,86.426,-50.232,37.842
0.384,-0.193,-0.682,73.547,-32.043,23.499
0.406,-0.166,-0.722,57.617,-11.414,12.329
0.456,-0.041,-0.731,42.175,7.385,7.080
0.532,0.059,-0.701,33.447,20.691,7.629
0.600,0.088,-0.661,29.846,26.550,11.414
0.613,0.075,-0.640,26.611,27.039,15.259
