aX,aY,aZ,gX,gY,gZ
0.625,-2.308,2.142,-46.326,385.071,63.354
2.427,-1.392,1.714,-89.600,287.109,42.664
2.541,-1.800,1.280,-68.298,80.322,41.565
1.250,-1.761,0.373,-39.246,-133.118,36.255
0.223,-1.687,-0.248,-33.264,-225.037,47.485
-0.126,-1.742,-0.662,-38.452,-198.425,64.758
-0.099,-1.669,-0.672,-40.466,-121.582,66.650
-0.149,-1.719,-0.448,-34.485,-51.941,55.176
-0.191,-1.857,-0.038,-25.818,0.183,36.316
0.030,-1.806,0.342,-29.785,33.630,15.930
0.400,-1.535,0.514,-36.438,32.471,-2.197
0.414,-1.305,0.434,-37.964,0.183,-13.000
0.208,-1.243,0.320,-31.189,-30.090,-16.479
0.042,-1.256,0.201,-23.865,-35.461,-16.479
0.025,-1.273,0.195,-18.433,-27.588,-16.418
0.041,-1.209,0.190,-15.808,-16.785,-17.944
0.098,-1.189,0.173,-12.451,-8.606,-16.602
0.138,-1.199,0.159,-8.301,-3.235,-14.160
0.187,-1.187,0.151,-4.639,3.601,-13.977
0.265,-1.169,0.144,-2.319,11.902,-15.686
0.341,-1.113,0.135,0.732,18.921,-18.677
0.437,-1.118,0.208,5.493,23.682,-21.423
0.451,-1.080,0.225,10.803,22.644,-25.513
0.496,-1.090,0.270,16.357,16.235,-27.222
0.465,-1.080,0.271,20.935,5.127,-29.907
0.427,-1.089,0.237,24.902,-3.784,-32.288
0.351,-1.075,0.177,28.076,-10.315,-34.851
0.268,-1.058,0.150,31.494,-13.611,-37.170
0.191,-1.036,0.148,35.217,-14.709,-39.063
0.132,-0.996,0.130,38.391,-14.099,-39.734
0.073,-0.957,0.107,42.908,-13.000,-39.856
0.027,-0.926,0.092,47.668,-10.071,-38.513
-0.004,-0.913,0.077,52.856,-4.456,-36.987
0.019,-0.948,0.098,58.899,3.052,-35.645
0.082,-1.015,0.119,64.697,8.118,-35.217
0.141,-1.086,0.134,68.848,9.277,-36.865
0.190,-1.151,0.148,70.313,8.179,-39.307
0.242,-1.199,0.156,69.519,5.005,-41.748
0.298,-1.228,0.171,67.566,-0.427,-43.213
0.332,-1.243,0.180,63.965,-8.423,-42.603
0.327,-1.250,0.193,57.495,-17.822,-39.185
0.303,-1.243,0.228,49.805,-25.269,-33.875
0.277,-1.242,0.247,40.466,-32.043,-28.809
0.264,-1.268,0.239,31.372,-38.330,-23.865
0.280,-1.295,0.197,22.949,-44.922,-18.311
0.292,-1.307,0.190,13.794,-51.880,-13.550
0.256,-1.327,0.197,5.066,-57.861,-9.338
0.191,-1.331,0.196,-2.380,-61.157,-6.348
0.142,-1.308,0.191,-9.827,-59.143,-5.249
0.127,-1.278,0.186,-16.418,-51.331,-6.409
0.120,-1.235,0.174,-21.606,-39.795,-10.132
0.107,-1.175,0.154,-24.841,-26.184,-15.564
0.108,-1.141,0.152,-27.100,-10.925,-20.508
0.148,-1.128,0.155,-28.870,2.197,-24.902
0.177,-1.081,0.136,-32.043,13.306,-29.602
0.198,-1.025,0.138,-34.363,23.315,-32.410
0.217,-0.983,0.133,-35.522,31.372,-33.447
0.233,-0.935,0.128,-35.583,37.659,-33.997
0.244,-0.889,0.131,-34.668,42.603,-33.386
0.256,-0.853,0.133,-32.593,45.959,-31.616
0.268,-0.826,0.130,-30.273,48.035,-28.931
0.276,-0.802,0.129,-27.832,48.218,-25.635
0.282,-0.782,0.128,-25.024,46.570,-21.851
0.287,-0.758,0.129,-22.156,43.823,-17.273
0.290,-0.736,0.136,-19.714,39.734,-12.329
0.292,-0.721,0.140,-16.907,34.058,-7.507
0.287,-0.711,0.143,-14.160,27.527,-3.052
0.281,-0.705,0.145,-11.536,20.447,0.732
0.269,-0.701,0.144,-8.911,13.611,4.395
0.252,-0.693,0.146,-7.019,7.141,7.690
0.239,-0.679,0.149,-5.249,1.648,10.681
0.224,-0.669,0.152,-3.906,-2.686,13.306
0.210,-0.668,0.153,-2.502,-6.470,15.869
0.194,-0.669,0.152,-1.221,-9.277,18.005
0.181,-0.669,0.154,-0.427,-10.925,20.081
0.172,-0.674,0.158,0.000,-12.085,21.851
0.166,-0.693,0.160,0.366,-12.878,23.376
0.154,-0.715,0.163,0.549,-13.123,24.658
0.143,-0.728,0.164,-0.305,-13.184,25.696
0.132,-0.745,0.165,-1.709,-12.878,26.367
0.124,-0.765,0.160,-3.357,-12.329,26.855
0.117,-0.787,0.152,-5.310,-12.024,27.222
0.108,-0.813,0.145,-7.935,-11.597,27.039
0.098,-0.836,0.139,-11.841,-10.620,26.672
0.094,-0.859,0.133,-15.686,-9.583,26.123
0.097,-0.879,0.128,-19.714,-9.094,25.208
0.094,-0.902,0.121,-23.254,-9.094,23.682
0.088,-0.925,0.111,-25.696,-9.460,21.729
