aX,aY,aZ,gX,gY,gZ
0.856,-0.303,0.489,-16.052,-2.441,2.258
0.895,-0.328,0.511,-11.78,-3.601,-0.305
0.932,-0.351,0.534,-8.057,-5.371,-2.014
0.959,-0.373,0.546,-5.371,-7.69,-2.563
0.974,-0.383,0.547,-4.944,-10.01,-2.38
0.972,-0.378,0.548,-5.371,-11.902,-2.075
0.943,-0.367,0.531,-6.042,-12.939,-1.709
0.897,-0.352,0.506,-7.446,-12.146,-1.038
0.851,-0.32,0.491,-9.155,-9.277,-0.427
0.807,-0.294,0.466,-10.437,-4.517,0.366
0.769,-0.274,0.445,-11.047,1.282,1.465
0.744,-0.256,0.437,-11.23,7.202,2.258
0.733,-0.246,0.432,-10.193,11.963,2.686
0.722,-0.241,0.424,-8.301,14.526,3.113
0.715,-0.234,0.422,-6.653,14.771,3.479
3.605,-2.481,4.0,-119.263,-213.623,17.761
1.709,-1.237,4.0,-342.59,-213.501,85.327
-0.756,-0.6,1.915,-368.53,-122.742,126.221
-0.756,0.313,1.469,-361.938,-12.329,154.724
-0.037,0.073,0.542,-278.137,60.486,134.644
-0.107,0.315,0.486,-192.871,101.99,73.303
0.123,0.016,0.209,-129.944,116.15,36.072
0.025,-0.137,-0.183,-98.816,101.746,15.381
0.164,-0.36,-0.357,-104.492,76.416,10.62
0.04,-0.238,-0.248,-127.075,53.589,9.705
0.041,-0.167,-0.387,-138.672,27.71,21.912
-0.102,-0.19,-0.505,-145.691,7.874,36.194
-0.148,-0.045,-0.428,-151.245,-5.615,52.124
-0.199,-0.189,-0.656,-151.367,-17.273,67.932
-0.32,0.014,-0.457,-150.696,-11.658,66.345
-0.31,0.062,-0.564,-141.235,-13.611,65.735
-0.332,0.093,-0.57,-123.474,-12.146,61.157
-0.352,0.306,-0.455,-104.431,-7.202,48.706
-0.316,0.347,-0.448,-70.679,-8.545,38.696
-0.296,0.387,-0.407,-31.555,-8.179,25.696
-0.278,0.418,-0.314,10.071,-7.141,8.85
-0.23,0.361,-0.206,54.565,-5.92,-7.874
-0.127,0.257,-0.06,97.656,-5.005,-23.865
-0.006,0.141,0.084,133.972,-6.287,-37.537
0.073,0.007,0.222,163.452,-11.169,-47.302
0.153,-0.131,0.364,183.533,-17.273,-49.866
0.231,-0.243,0.517,191.65,-22.278,-43.701
0.263,-0.345,0.667,188.477,-24.17,-30.945
0.258,-0.444,0.773,175.537,-22.156,-15.137
0.236,-0.503,0.861,154.724,-16.296,-2.563
0.227,-0.52,0.945,130.31,-5.981,0.854
0.238,-0.507,1.013,105.896,9.338,-5.127
0.254,-0.45,1.058,85.205,27.954,-16.663
0.313,-0.36,1.091,69.214,46.997,-26.611
0.409,-0.288,1.114,59.143,63.354,-31.799
0.506,-0.255,1.142,55.298,74.585,-33.63
0.586,-0.25,1.153,54.993,78.796,-33.386
0.661,-0.247,1.183,55.542,77.026,-31.86
