aX,aY,aZ,gX,gY,gZ
0.556,-0.638,-0.533,-3.052,-1.16,3.174
0.548,-0.621,-0.539,-4.578,0.916,2.319
0.55,-0.622,-0.545,-4.456,1.831,2.136
0.556,-0.633,-0.542,-3.357,2.014,1.587
0.575,-0.656,-0.548,-2.38,0.916,0.488
-0.692,2.221,-1.301,-148.376,238.586,56.641
-0.828,2.132,-1.513,-219.055,340.515,28.687
-0.545,1.972,-1.558,-290.649,448.425,-22.888
0.321,2.055,-1.375,-359.863,510.742,-81.665
0.838,2.271,-1.277,-411.56,485.84,-119.385
0.875,2.367,-1.185,-430.054,417.297,-148.865
-0.26,4.0,4.0,-361.084,335.144,-174.377
-2.72,0.058,4.0,270.142,332.52,-41.138
-0.025,-4.0,0.252,89.844,-32.654,-271.423
0.523,-4.0,-3.977,-270.813,46.692,-301.086
-0.516,-1.106,0.187,-771.851,351.257,-182.556
0.83,-0.405,0.013,-881.714,331.604,-344.971
1.546,-3.167,-2.067,-703.674,208.679,-260.376
1.706,-3.97,-1.926,-622.925,163.269,-180.542
1.72,-2.713,-2.364,-505.615,29.663,-221.497
2.179,-2.711,-1.843,-288.94,-70.374,-325.439
2.845,-3.063,-1.45,-95.703,-15.503,-404.724
3.053,-3.348,-1.437,42.236,91.736,-432.068
3.002,-4.0,-1.387,126.099,186.829,-418.03
2.727,-4.0,-1.395,147.644,263.306,-348.877
2.461,-3.766,-0.628,87.341,293.884,-197.388
1.95,-0.956,0.796,27.405,254.578,-27.344
1.997,-0.767,0.58,69.092,183.838,79.59
1.494,-1.713,-0.395,90.088,104.004,166.87
0.461,-1.765,-0.355,54.443,81.299,187.622
-0.307,-0.639,0.524,5.798,94.116,139.099
-0.285,-0.328,0.593,-9.216,102.722,103.882
-0.026,-0.623,0.277,-21.729,106.873,72.693
-0.176,-0.724,-0.092,-40.771,114.563,28.931
-0.518,-0.609,-0.426,-48.401,126.526,-15.259
-0.397,-0.702,-0.363,-44.8,142.944,-59.753
