aX,aY,aZ,gX,gY,gZ
1.776,0.999,-1.343,-36.926,172.607,9.033
2.325,1.551,-2.11,-56.213,263.0,33.569
3.09,2.31,-3.038,-72.388,371.521,67.688
3.938,3.186,-3.966,-71.411,487.976,113.281
4.0,3.993,-4.0,-45.227,595.581,181.763
4.0,4.0,-4.0,4.761,659.79,270.935
4.0,4.0,-4.0,83.557,653.503,348.083
4.0,3.94,-4.0,187.5,579.285,387.146
4.0,2.853,-4.0,307.129,451.416,389.709
4.0,1.469,-3.906,415.894,304.504,373.108
3.861,0.137,-3.398,491.333,188.232,357.3
3.298,-0.708,-3.083,540.771,127.686,363.22
2.815,-1.438,-2.459,582.642,122.986,389.221
2.093,-2.231,-2.193,605.042,144.958,399.231
2.073,-2.112,-1.502,597.656,197.266,373.901
1.959,-2.182,-1.03,580.261,234.558,344.055
1.867,-2.257,-0.721,546.143,234.375,307.922
1.728,-2.146,-0.459,485.168,216.553,265.869
1.39,-1.863,-0.311,411.255,187.073,218.14
1.12,-1.373,-0.199,339.111,161.194,174.255
0.955,-0.936,-0.061,281.189,146.484,141.785
0.945,-0.734,-0.094,241.882,138.977,116.638
0.933,-0.639,-0.183,214.355,133.606,93.201
0.913,-0.527,-0.186,192.383,128.174,77.576
0.824,-0.539,-0.242,175.476,122.498,67.749
0.573,-0.704,-0.291,140.564,123.535,49.744
0.523,-0.762,-0.24,120.056,127.197,41.87
0.488,-0.726,-0.159,99.243,126.099,36.987
0.451,-0.65,-0.125,81.238,115.112,33.325
0.364,-0.545,-0.07,68.726,96.924,27.649
0.293,-0.443,-0.039,64.697,75.195,20.264
0.235,-0.341,-0.072,71.228,47.119,10.559
0.194,-0.366,-0.118,79.59,20.813,0.183
0.104,-0.272,-0.094,84.106,1.892,-14.404
0.084,-0.328,-0.194,88.745,-9.766,-24.902
0.055,-0.287,-0.147,86.487,-12.207,-34.607
0.167,-0.376,-0.2,79.651,-8.179,-38.33
0.155,-0.145,0.002,65.979,-2.991,-43.152
0.193,-0.338,-0.159,55.481,-5.92,-40.161
0.039,0.115,-0.027,36.804,2.197,-41.443
0.377,0.367,0.315,34.241,7.263,-28.809
0.238,-0.45,-0.394,43.091,-10.315,-16.907
0.164,0.12,0.197,20.874,3.174,-27.527
0.333,0.255,0.137,16.418,0.732,-34.607
0.258,0.027,0.062,25.696,-11.047,-30.884
0.18,0.204,0.144,18.616,-9.583,-34.302
0.13,0.099,0.095,16.602,-7.263,-37.598
0.176,0.267,0.177,11.108,1.038,-44.617
-0.158,0.101,0.026,11.78,11.902,-44.189
0.348,0.721,0.304,8.728,32.532,-55.664
0.26,0.562,0.264,16.113,47.668,-40.527
0.199,0.522,0.281,23.437,39.49,-28.503
0.683,0.579,0.381,28.259,26.611,0.977
0.459,0.489,0.263,32.715,0.61,19.958
0.221,0.653,0.358,24.536,-16.602,19.226
0.168,0.601,0.265,21.484,-30.396,24.231
0.001,0.589,0.194,17.273,-30.762,18.127
-0.058,0.664,0.216,9.338,-17.456,7.935
0.001,0.672,0.207,3.235,-2.38,-0.549
0.027,0.707,0.199,-2.441,12.085,-8.728
0.069,0.737,0.224,-8.179,23.499,-15.137
0.096,0.778,0.222,-12.207,30.64,-18.127
0.087,0.766,0.196,-13.489,36.56,-19.043
0.306,0.867,0.302,-12.451,42.358,-20.813
0.345,0.744,0.288,-7.202,37.598,-19.409
0.437,0.797,0.323,-4.944,26.428,-20.508
0.438,0.802,0.376,-5.005,10.437,-19.531
0.415,0.752,0.337,-5.554,-7.507,-17.09
0.391,0.746,0.353,-8.118,-19.836,-18.555
0.366,0.702,0.338,-11.047,-29.236,-20.508
0.375,0.707,0.357,-14.465,-35.461,-23.437
0.326,0.759,0.345,-17.761,-39.368,-25.146
0.365,0.702,0.346,-19.043,-41.077,-21.24
0.306,0.673,0.288,-21.606,-40.588,-19.775
0.183,0.744,0.262,-24.963,-33.752,-21.179
0.258,0.806,0.36,-27.283,-21.423,-19.043
0.313,0.714,0.324,-24.902,-14.099,-11.536
0.328,0.698,0.318,-24.658,-9.888,-4.395
0.357,0.731,0.348,-27.222,-7.812,-0.854
0.332,0.788,0.374,-28.442,-9.216,-1.648
0.324,0.642,0.343,-28.564,-13.306,-0.854
0.269,0.785,0.283,-31.799,-18.86,-5.005
0.358,0.763,0.324,-34.546,-22.888,-3.723
0.342,0.739,0.309,-35.889,-32.043,-5.676
0.47,0.732,0.32,-36.987,-46.448,-7.751
0.413,0.76,0.303,-39.063,-63.293,-8.179
0.313,0.801,0.212,-40.344,-78.125,-9.827
0.182,0.818,0.115,-43.03,-81.238,-15.686
0.162,0.951,0.22,-44.861,-72.571,-25.452
0.228,0.95,0.144,-41.992,-68.42,-30.029
0.273,0.865,0.126,-41.687,-63.538,-31.433
0.311,0.964,0.131,-46.204,-62.256,-35.706
0.286,0.892,0.099,-47.974,-65.369,-34.363
0.299,0.949,0.081,-51.025,-67.444,-32.471
0.291,0.983,0.05,-52.856,-68.909,-30.334
0.251,1.007,0.025,-53.223,-68.298,-31.25
0.201,1.005,0.001,-51.392,-63.11,-33.936
0.22,1.036,0.059,-49.316,-54.81,-37.842
0.282,1.077,0.065,-46.326,-50.049,-39.612
0.296,1.042,0.045,-43.091,-48.828,-34.485
0.339,1.029,0.057,-42.297,-48.523,-28.442
0.361,1.038,0.085,-40.955,-50.72,-25.085
0.396,1.04,0.084,-39.368,-56.396,-23.499
