aX,aY,aZ,gX,gY,gZ
0.196,-0.128,0.131,42.969,-1.831,38.33
0.202,-0.142,0.142,43.152,-1.587,44.861
0.22,-0.166,0.165,43.884,-2.258,49.133
0.246,-0.194,0.198,45.41,-5.066,51.575
0.266,-0.214,0.252,46.997,-8.911,52.551
0.272,-0.248,0.305,46.936,-15.381,51.331
0.277,-0.286,0.303,44.617,-26.978,49.805
0.363,-0.315,0.322,40.283,-39.795,47.913
0.386,-0.393,0.373,34.668,-55.115,45.959
0.32,-0.57,0.428,27.954,-71.777,43.884
0.202,-0.873,0.524,17.517,-86.304,42.725
0.026,-1.142,0.64,-0.427,-93.018,41.016
-0.039,-1.381,0.656,-14.893,-98.45,36.804
0.063,-1.752,0.583,-15.442,-111.145,41.626
0.186,-2.123,0.537,-7.935,-125.183,58.777
0.125,-2.405,0.633,-7.324,-135.254,79.956
-0.089,-2.519,0.579,-23.437,-143.188,96.008
-0.135,-2.592,0.433,-44.8,-144.958,108.093
-0.124,-2.796,0.333,-58.228,-141.724,119.995
-0.164,-3.037,0.278,-69.763,-132.202,128.906
-0.174,-3.082,0.213,-84.412,-116.882,129.333
-0.093,-2.882,0.158,-101.685,-96.497,118.958
0.124,-2.431,0.194,-110.718,-74.402,99.854
0.413,-1.911,0.309,-99.121,-59.631,68.298
0.602,-1.473,0.398,-67.749,-57.434,24.78
0.523,-1.076,0.431,-30.029,-61.584,-20.569
0.353,-0.841,0.482,9.521,-61.035,-50.049
0.303,-0.893,0.533,51.819,-51.331,-65.552
0.347,-1.168,0.516,86.67,-38.513,-73.608
0.336,-1.347,0.479,104.004,-24.231,-75.623
0.294,-1.366,0.466,102.661,-8.118,-70.923
0.298,-1.312,0.466,89.966,8.545,-61.707
0.326,-1.21,0.453,72.815,22.339,-50.598
0.36,-1.127,0.435,56.091,32.837,-36.926
0.365,-1.076,0.414,41.809,37.109,-23.437
0.345,-1.054,0.376,30.212,35.339,-12.878
0.314,-1.035,0.359,20.752,30.579,-7.019
0.28,-0.972,0.345,15.32,23.804,-5.31
0.248,-0.895,0.34,14.343,16.052,-5.432
0.217,-0.818,0.33,17.151,7.629,-6.042
0.191,-0.734,0.321,22.705,-1.282,-8.057
0.16,-0.666,0.279,29.297,-8.85,-11.108
0.126,-0.651,0.246,35.889,-12.939,-15.991
0.102,-0.583,0.237,40.527,-13.733,-23.804
0.093,-0.54,0.2,43.518,-12.268,-29.602
0.107,-0.542,0.181,44.495,-6.836,-33.936
0.063,-0.474,0.126,44.556,0.244,-37.598
0.025,-0.452,0.129,45.654,12.512,-34.485
0.087,-0.491,0.208,47.241,23.926,-28.87
0.195,-0.577,0.222,49.377,26.978,-25.574
0.168,-0.695,0.136,49.622,27.1,-25.085
0.084,-0.533,0.231,45.959,32.288,-26.55
0.102,-0.636,0.256,44.617,33.264,-18.677
0.098,-0.647,0.239,42.419,29.907,-14.954
0.095,-0.742,0.221,38.269,27.771,-9.094
0.039,-0.778,0.177,31.738,28.137,-7.141
0.035,-0.891,0.183,24.292,34.18,-4.395
0.03,-0.967,0.153,15.32,39.429,-6.104
0.024,-1.052,0.133,5.676,46.448,-7.568
0.023,-1.135,0.124,-4.944,54.321,-9.949
0.031,-1.187,0.122,-15.93,62.439,-12.695
0.047,-1.243,0.124,-25.635,69.519,-15.015
0.067,-1.3,0.133,-33.142,75.439,-16.663
0.081,-1.369,0.132,-39.063,79.712,-17.517
0.09,-1.414,0.12,-43.457,82.886,-18.677
0.085,-1.419,0.099,-46.875,85.754,-19.775
0.093,-1.401,0.086,-48.523,89.355,-19.714
0.236,-1.979,0.394,-54.443,78.674,15.137
0.272,-2.014,0.398,-44.678,76.599,5.432
0.305,-2.024,0.403,-36.316,71.533,-5.188
0.333,-1.998,0.407,-29.785,64.148,-17.334
0.368,-1.944,0.412,-23.865,55.359,-30.518
0.403,-1.887,0.405,-17.7,46.448,-44.25
0.424,-1.839,0.386,-11.902,37.72,-57.678
0.44,-1.763,0.368,-5.92,29.541,-69.519
0.432,-1.633,0.358,-0.183,22.827,-77.82
0.413,-1.472,0.361,5.981,18.25,-82.214
0.411,-1.286,0.377,13.794,15.93,-83.191
0.428,-1.087,0.385,22.949,14.954,-81.116
0.439,-0.886,0.381,31.494,14.587,-76.721
0.453,-0.682,0.37,38.879,14.343,-70.374
0.469,-0.467,0.369,44.128,14.038,-62.012
0.48,-0.212,0.367,48.157,13.245,-52.246
0.472,0.081,0.37,51.636,11.23,-40.771
0.455,0.347,0.37,56.274,9.216,-26.367
0.427,0.479,0.345,62.439,6.409,-9.277
0.375,0.436,0.311,67.505,3.052,8.118
0.31,0.275,0.306,68.237,1.77,25.269
0.256,0.085,0.324,63.904,1.343,41.138
0.225,-0.059,0.351,55.359,-0.244,53.467
0.163,-0.14,0.31,44.617,-2.258,59.937
0.187,-0.336,0.448,33.813,-1.282,63.721
0.2,-0.293,0.362,21.118,-10.498,58.96
0.139,-0.309,0.376,8.484,-20.142,55.969
0.183,-0.379,0.323,-3.113,-28.625,53.345
0.196,-0.416,0.235,-16.174,-38.879,41.687
0.132,-0.303,0.196,-29.541,-44.189,29.053
0.075,-0.187,0.142,-39.551,-48.584,22.095
0.092,-0.172,0.088,-44.373,-49.927,19.226
0.092,-0.187,0.052,-46.448,-48.096,14.465
0.081,-0.175,0.059,-46.753,-43.579,9.216
0.076,-0.134,0.047,-45.166,-39.124,5.249
0.076,-0.118,0.04,-41.565,-33.02,4.517
0.068,-0.121,0.03,-36.865,-25.513,5.066
0.058,-0.117,0.033,-32.349,-16.479,6.287
0.064,-0.117,0.042,-27.954,-8.179,9.094
0.082,-0.125,0.048,-24.353,-1.221,13.489
0.099,-0.142,0.053,-21.362,4.333,18.494
0.111,-0.162,0.064,-19.653,8.85,22.888
0.126,-0.182,0.077,-18.311,11.963,26.55
0.145,-0.208,0.098,-16.968,13.245,29.358
0.18,-0.254,0.131,-15.564,12.085,30.945
0.211,-0.319,0.157,-14.282,7.263,30.396
0.242,-0.397,0.184,-12.756,-0.244,27.649
0.276,-0.484,0.214,-11.353,-10.315,23.499
0.318,-0.57,0.238,-9.644,-24.231,17.639
0.367,-0.675,0.261,-7.08,-41.077,10.925
0.416,-0.794,0.29,-3.418,-60.913,3.479
0.464,-0.872,0.321,3.174,-82.581,-4.395
0.503,-0.96,0.345,13.916,-103.516,-15.015
0.518,-1.089,0.376,30.457,-119.629,-27.222
0.492,-1.262,0.412,53.406,-127.502,-37.537
0.384,-1.432,0.41,75.378,-127.625,-42.908
0.216,-1.569,0.392,86.487,-118.53,-40.771
0.073,-1.689,0.389,82.642,-99.731,-28.015
-0.002,-1.747,0.39,66.284,-74.951,-7.141
-0.038,-1.702,0.384,43.945,-48.157,15.93
-0.049,-1.643,0.369,21.423,-22.034,39.612
-0.068,-1.702,0.326,1.282,2.747,62.927
-0.158,-1.844,0.242,-19.592,26.245,83.313
-0.223,-1.924,0.204,-43.701,48.889,96.619
-0.157,-1.906,0.226,-64.88,68.787,101.135
-0.024,-1.825,0.237,-76.538,80.933,95.703
0.111,-1.7,0.27,-77.942,86.121,82.031
0.258,-1.562,0.323,-68.176,86.182,60.974
0.414,-1.433,0.341,-49.072,80.078,33.142
0.489,-1.28,0.361,-25.024,70.313,0.977
0.486,-1.151,0.39,-1.831,59.265,-26.733
0.498,-1.03,0.374,16.968,46.082,-44.067
0.503,-0.958,0.35,30.457,34.851,-50.598
0.455,-0.897,0.315,38.391,25.146,-49.988
0.374,-0.846,0.279,41.199,17.7,-42.297
0.336,-0.818,0.261,39.429,13.428,-27.527
0.352,-0.808,0.256,34.607,12.146,-10.864
0.369,-0.822,0.269,28.198,11.658,2.808
0.377,-0.824,0.289,21.057,10.132,13.367
0.377,-0.803,0.3,14.16,6.47,20.081
0.379,-0.779,0.315,8.362,1.16,23.437
0.39,-0.756,0.329,3.906,-6.653,23.804
0.408,-0.773,0.322,0.061,-16.846,21.851
0.381,-0.783,0.28,-2.747,-27.893,16.174
0.347,-0.768,0.259,-5.188,-35.156,8.667
0.339,-0.764,0.224,-7.812,-40.161,0.854
0.262,-0.709,0.223,-9.644,-42.664,-5.31
0.283,-0.728,0.233,-9.46,-42.542,-8.057
0.321,-0.756,0.241,-7.507,-43.457,-13.489
0.302,-0.742,0.229,-4.822,-42.542,-19.836
0.253,-0.68,0.25,-1.343,-40.161,-24.658
0.248,-0.651,0.253,3.784,-37.231,-25.574
0.266,-0.655,0.255,9.46,-33.691,-25.146
0.274,-0.667,0.266,15.076,-29.724,-24.536
0.278,-0.69,0.277,19.592,-26.794,-23.499
0.266,-0.708,0.272,22.827,-24.902,-21.606
0.247,-0.74,0.274,24.78,-22.156,-18.188
0.234,-0.783,0.286,25.574,-18.616,-13.916
0.221,-0.827,0.293,25.146,-14.832,-9.949
0.204,-0.869,0.296,23.682,-10.681,-6.348
0.184,-0.897,0.297,21.24,-6.104,-3.601
0.171,-0.916,0.296,18.677,-1.16,-1.526
0.171,-0.94,0.29,16.724,4.089,0.793
0.17,-0.971,0.277,14.832,9.705,1.404
0.167,-1.011,0.26,13.062,15.564,0.488
0.162,-1.051,0.261,10.01,21.545,-1.343
0.218,-1.112,0.264,7.385,26.123,-3.479
0.21,-1.047,0.269,5.981,28.931,-8.484
0.238,-1.054,0.274,6.897,29.968,-11.108
0.295,-1.062,0.308,10.925,27.893,-15.93
0.311,-1.028,0.356,16.907,23.437,-20.874
0.346,-1.009,0.396,24.536,15.686,-23.499
0.376,-1.001,0.428,31.799,5.005,-25.574
0.386,-1.0,0.439,38.086,-7.08,-26.794
0.378,-1.0,0.448,42.419,-19.104,-27.466
0.366,-1.003,0.438,44.8,-30.945,-27.893
0.342,-1.0,0.417,44.617,-40.588,-28.625
0.311,-0.999,0.39,41.687,-46.57,-29.48
0.278,-0.993,0.365,36.133,-49.133,-30.579
0.233,-2.078,0.404,13.123,-43.03,4.761
0.195,-2.288,0.41,15.32,-40.466,10.132
0.149,-2.469,0.412,13.855,-35.645,15.625
0.109,-2.536,0.404,5.127,-28.015,20.752
0.108,-2.514,0.393,-9.094,-17.761,24.597
0.135,-2.479,0.376,-23.987,-6.958,27.588
0.171,-2.467,0.392,-38.696,5.127,31.982
0.214,-2.453,0.419,-52.551,17.273,39.856
0.271,-2.433,0.445,-64.575,25.696,49.561
0.329,-2.402,0.48,-73.425,30.334,58.655
0.369,-2.33,0.505,-78.735,32.471,66.101
0.421,-2.209,0.525,-80.322,32.41,70.068
0.493,-2.062,0.542,-78.857,29.114,70.19
0.519,-1.891,0.546,-75.745,22.522,65.308
0.515,-1.667,0.517,-74.341,15.503,55.176
0.507,-1.388,0.474,-75.317,11.414,42.969
0.48,-1.084,0.409,-75.745,10.132,29.968
0.445,-0.8,0.36,-75.439,11.414,17.944
0.447,-0.554,0.315,-74.707,14.099,9.705
0.448,-0.315,0.264,-73.059,14.709,5.859
0.407,-0.057,0.217,-71.655,12.268,6.47
0.346,0.174,0.168,-70.251,7.69,11.719
0.282,0.332,0.114,-67.078,1.038,20.264
0.227,0.392,0.07,-61.707,-6.409,30.579
0.167,0.343,0.033,-54.138,-14.526,41.382
0.092,0.208,0.002,-44.556,-21.912,49.377
0.021,0.055,-0.017,-35.767,-27.222,53.284
-0.052,-0.014,-0.07,-29.114,-30.029,52.429
-0.029,-0.135,-0.022,-23.376,-29.358,49.805
-0.039,-0.104,-0.032,-18.127,-32.654,40.039
