aX,aY,aZ,gX,gY,gZ
0.846,-0.467,-0.115,-18.127,46.997,98.328
0.821,-0.453,-0.135,-17.7,37.903,94.727
-1.469,1.017,0.718,-106.567,-150.879,-23.865
-1.025,0.863,0.646,-96.375,-63.782,-20.996
-0.76,0.765,0.669,-87.158,-4.517,-24.719
-0.762,0.668,0.565,-85.632,20.63,-29.663
-0.797,0.702,0.243,-86.121,29.48,-35.767
-0.829,0.699,-0.108,-77.332,40.649,-34.119
-0.94,0.741,-0.201,-59.143,60.242,-30.151
-0.825,0.758,-0.439,-38.94,81.909,-24.414
-0.654,0.536,-0.144,-16.296,109.192,-14.221
-0.484,0.543,-0.04,-13.611,111.206,-18.25
-0.428,0.565,-0.056,-15.564,91.37,-25.635
-0.445,0.682,-0.125,-20.691,71.35,-25.818
-0.438,0.802,-0.151,-15.808,58.533,-20.02
-0.403,0.873,-0.086,2.502,46.448,-13.062
-0.361,0.788,0.118,26.428,30.212,-7.69
-0.376,0.601,0.281,41.992,7.874,-4.395
-0.424,0.522,0.285,45.898,-17.578,-5.249
-0.497,0.533,0.272,49.622,-37.17,-5.005
-0.623,0.282,0.671,51.453,-41.199,-6.409
-0.691,0.082,0.998,16.602,-35.645,-13.0
-0.772,0.349,1.012,-34.424,-27.588,-20.264
-0.764,0.589,0.853,-65.002,-10.986,-25.94
-0.608,0.713,0.664,-73.181,10.01,-35.461
-0.571,0.772,0.555,-66.162,25.696,-44.922
-0.633,0.678,0.663,-55.42,40.039,-50.964
-0.79,0.547,0.634,-61.401,59.753,-53.833
-0.959,0.525,0.526,-81.787,79.773,-55.237
-0.946,0.894,-0.347,-94.299,92.346,-52.673
-0.854,0.926,-0.278,-68.909,118.286,-41.077
-0.763,1.006,-0.528,-40.222,133.179,-42.969
-0.663,0.688,-0.099,-15.32,134.399,-50.476
-0.521,1.005,-0.079,-16.724,127.869,-62.317
-0.322,0.984,0.095,-2.563,93.872,-60.608
-0.321,0.985,0.253,3.967,61.768,-48.157
-0.308,1.042,0.225,-1.343,33.142,-38.879
-0.339,1.084,0.091,-1.587,12.085,-24.841
-0.361,1.197,0.136,2.197,1.16,-13.733
-0.34,1.189,0.18,11.963,-2.197,-8.667
-0.277,1.163,0.256,21.179,-4.272,-4.15
-0.219,1.178,0.314,30.457,-11.597,-1.831
-0.256,1.169,0.339,41.748,-25.696,-2.991
-0.319,1.064,0.277,50.903,-38.147,-4.517
-0.308,1.008,0.219,60.12,-41.809,-3.601
-0.186,1.16,0.09,78.552,-46.387,-2.747
-0.155,0.836,0.293,104.492,-68.237,-4.028
-0.332,0.088,0.682,84.106,-76.965,1.038
-0.282,0.258,0.757,20.386,-60.364,14.038
-0.326,0.684,0.61,-18.25,-65.552,24.292
-0.472,0.739,0.525,-31.738,-69.519,27.405
-0.515,0.686,0.497,-35.156,-63.904,23.132
-0.511,0.736,0.455,-34.241,-54.077,17.761
-0.542,0.744,0.445,-31.311,-43.457,15.137
-0.532,0.699,0.51,-30.273,-30.457,16.479
-0.452,0.765,0.575,-31.982,-20.081,18.25
-0.47,0.849,0.548,-32.349,-17.822,20.081
-0.79,0.717,0.383,-26.978,-15.076,21.423
-1.01,0.74,0.302,-21.606,0.488,11.353
-0.962,0.75,0.131,-15.625,31.555,-1.648
-0.884,0.617,-0.002,-2.441,75.5,-17.334
-0.773,0.5,0.076,2.319,114.746,-35.95
-0.58,0.499,0.195,-2.991,135.803,-50.903
-0.52,0.666,0.19,-6.531,138.428,-64.209
-0.499,0.804,0.189,-0.854,133.118,-73.181
-0.377,0.898,-0.029,12.329,131.165,-69.336
-0.214,0.643,0.059,36.011,123.352,-58.044
-0.17,0.492,0.127,44.861,98.328,-46.326
-0.155,0.522,0.271,37.109,70.679,-38.696
-0.055,0.592,0.38,23.926,38.635,-35.217
0.024,0.683,0.328,15.137,-6.104,-30.212
-0.065,0.601,0.262,16.052,-54.871,-19.775
-0.34,0.498,0.311,13.489,-81.665,-8.972
-0.476,0.537,0.335,2.625,-78.796,-6.287
-0.502,0.526,0.233,-6.042,-67.932,-9.888
-0.531,0.429,0.166,-13.672,-52.856,-14.465
-0.552,0.362,0.186,-25.635,-27.893,-22.522
-0.528,0.344,0.219,-41.016,-0.61,-36.133
-0.459,0.345,0.243,-58.777,23.865,-50.72
-0.385,0.393,0.261,-75.562,43.945,-63.965
-0.32,0.455,0.252,-86.914,57.068,-74.89
-0.267,0.524,0.225,-91.492,63.66,-83.313
-0.237,0.557,0.177,-89.783,65.247,-89.783
-0.249,0.582,0.135,-82.703,65.063,-95.764
-0.245,0.613,0.146,-71.411,67.078,-102.722
-0.205,0.601,0.169,-58.716,70.251,-109.802
-0.151,0.555,0.163,-48.157,71.96,-118.53
-0.113,0.56,0.184,-41.199,71.411,-127.197
-0.121,0.591,0.211,-36.133,68.115,-134.094
-0.144,0.62,0.228,-31.189,63.171,-140.93
-0.16,0.632,0.23,-25.513,59.692,-148.01
-0.177,0.618,0.229,-20.386,58.716,-154.724
-0.201,0.597,0.213,-16.052,61.157,-162.048
-0.198,0.575,0.2,-12.634,67.688,-171.082
-0.167,0.571,0.209,-9.399,76.904,-181.946
-0.134,0.566,0.231,-6.104,85.205,-193.359
-0.081,0.563,0.277,-1.587,90.881,-204.285
-0.017,0.592,0.344,4.333,91.431,-213.928
0.007,0.601,0.382,12.512,86.304,-222.473
0.019,0.555,0.394,21.667,78.857,-230.286
0.039,0.48,0.402,29.419,72.266,-238.037
0.068,0.406,0.403,32.837,67.566,-247.009
0.123,0.322,0.383,31.921,65.369,-257.69
0.206,0.232,0.334,25.94,66.101,-269.897
0.291,0.164,0.258,16.541,70.068,-284.302
0.371,0.143,0.18,6.287,77.82,-298.828
0.439,0.151,0.124,-2.197,87.036,-311.279
0.51,0.149,0.089,-7.385,94.849,-319.946
0.603,0.136,0.063,-9.277,99.121,-325.806
0.677,0.122,0.062,-8.179,100.708,-330.078
0.706,0.09,0.087,-4.456,99.854,-332.642
0.76,0.035,0.108,-0.122,95.215,-334.351
0.87,-0.019,0.11,4.089,86.792,-337.952
0.931,-0.06,0.105,8.484,76.355,-343.994
0.953,-0.109,0.094,13.184,65.369,-348.755
1.039,-0.196,0.062,16.174,54.016,-351.501
1.176,-0.272,0.011,16.052,43.701,-355.164
1.22,-0.271,-0.02,15.015,38.391,-358.276
1.208,-0.215,-0.016,15.991,38.33,-355.896
1.167,-0.213,-0.032,19.104,39.246,-347.473
1.166,-0.255,-0.044,21.423,41.87,-336.426
1.346,-0.865,0.862,-91.492,292.236,-7.629
1.508,-0.824,0.83,-101.44,249.756,-18.738
1.454,-0.72,0.712,-99.792,178.711,-30.457
1.277,-0.67,0.569,-88.501,103.516,-39.917
1.055,-0.642,0.471,-72.144,42.358,-46.814
0.908,-0.66,0.35,-54.199,1.099,-52.856
0.813,-0.656,0.232,-37.842,-25.452,-58.289
0.71,-0.656,0.155,-21.851,-41.26,-64.392
0.622,-0.714,0.099,-5.493,-47.546,-71.594
0.561,-0.784,0.076,7.446,-49.683,-80.139
0.5,-0.827,0.089,12.634,-49.561,-87.585
0.485,-0.882,0.095,11.597,-49.011,-92.834
0.493,-0.942,0.09,4.089,-49.072,-95.52
0.48,-0.981,0.071,-7.019,-50.903,-97.839
0.457,-1.001,0.044,-16.968,-52.612,-100.037
0.467,-1.053,0.037,-24.17,-52.551,-102.417
0.509,-1.137,0.048,-27.588,-51.575,-105.652
0.54,-1.181,0.068,-26.794,-50.781,-110.779
0.547,-1.165,0.111,-22.339,-50.842,-117.371
0.553,-1.12,0.161,-13.062,-52.063,-124.695
0.569,-1.073,0.203,0.977,-55.176,-131.836
0.585,-1.043,0.236,18.677,-59.509,-138.306
0.579,-1.028,0.256,37.903,-64.27,-143.616
0.551,-1.02,0.261,57.068,-68.604,-148.01
0.522,-1.024,0.256,74.951,-71.045,-150.33
0.486,-1.037,0.251,91.064,-71.35,-150.024
0.444,-1.076,0.25,105.286,-68.604,-146.057
0.42,-1.133,0.27,117.432,-61.829,-139.16
0.416,-1.2,0.304,127.563,-52.063,-130.371
0.414,-1.244,0.344,134.033,-41.931,-120.667
0.418,-1.26,0.378,136.23,-32.959,-109.68
0.432,-1.266,0.391,134.705,-26.917,-97.473
0.452,-1.272,0.397,129.395,-23.56,-83.984
0.462,-1.275,0.395,120.972,-22.888,-68.848
0.464,-1.273,0.386,109.619,-25.452,-52.551
0.453,-1.261,0.372,95.276,-30.518,-36.377
0.439,-1.247,0.36,78.857,-36.865,-20.203
0.414,-1.228,0.352,60.974,-44.983,-5.005
