aX,aY,aZ,gX,gY,gZ
1.031,0.34,0.167,9.216,-9.521,1.587
0.996,0.329,0.138,8.789,-13.916,2.502
0.963,0.34,0.126,8.118,-17.029,3.235
0.922,0.342,0.12,7.385,-17.639,3.54
0.891,0.337,0.116,7.263,-16.663,3.906
0.881,0.328,0.121,7.507,-14.709,4.211
0.873,0.318,0.133,7.812,-12.512,3.784
0.873,0.308,0.152,7.812,-10.498,3.296
0.87,0.303,0.168,8.179,-9.338,3.052
0.876,0.304,0.177,8.423,-8.362,2.869
0.888,0.301,0.175,9.583,-7.629,2.075
0.893,0.302,0.177,9.216,-6.775,1.648
0.891,0.312,0.175,8.728,-6.409,1.465
0.886,0.31,0.164,8.667,-5.676,1.587
0.89,0.309,0.158,8.423,-4.517,1.587
0.883,0.313,0.153,7.385,-2.747,2.38
0.87,0.316,0.146,6.348,-0.549,2.808
0.859,0.313,0.136,5.493,2.38,2.258
0.856,0.315,0.13,4.822,6.287,1.465
