aX,aY,aZ,gX,gY,gZ
0.395,-1.054,0.216,-20.081,2.38,76.416
0.416,-1.066,0.219,-20.874,1.343,78.735
0.43,-1.077,0.216,-22.461,1.038,80.688
0.427,-1.076,0.209,-24.841,1.587,82.764
0.427,-1.066,0.208,-27.161,3.906,85.693
0.432,-1.056,0.208,-29.053,6.958,88.867
0.442,-1.044,0.217,-29.724,10.681,91.736
0.461,-1.041,0.223,-30.273,14.954,93.689
0.474,-1.031,0.225,-30.457,18.616,94.727
0.481,-1.011,0.228,-30.151,21.729,95.215
0.489,-1.0,0.23,-29.358,24.231,96.13
-1.87,-0.749,-0.65,5.371,-113.525,-31.433
-1.92,-0.788,-0.745,17.639,-87.28,-88.074
-1.825,-0.956,-0.72,43.64,-51.636,-154.297
-1.661,-1.204,-0.609,74.951,-21.118,-223.145
-1.413,-1.382,-0.463,102.112,-5.188,-288.269
-1.109,-1.562,-0.369,125.366,-4.15,-342.224
-0.759,-1.75,-0.267,148.437,-13.306,-383.057
-0.418,-1.889,-0.16,170.41,-31.25,-412.292
-0.151,-1.986,-0.075,193.726,-56.946,-435.547
0.052,-2.089,-0.01,220.459,-86.304,-455.811
0.213,-2.214,0.025,250.305,-115.173,-473.511
0.347,-2.366,0.015,281.067,-140.93,-486.755
0.45,-2.534,0.039,311.646,-161.621,-494.69
0.677,-2.899,0.187,334.839,-177.429,-495.361
1.388,-3.39,0.449,331.36,-190.918,-474.731
1.946,-3.414,0.637,295.898,-200.745,-421.143
1.73,-3.071,0.643,256.042,-231.628,-376.526
1.318,-2.823,0.55,232.727,-260.315,-347.656
1.32,-2.879,0.561,224.609,-264.038,-307.19
1.321,-2.832,0.641,211.914,-253.235,-261.719
1.181,-2.669,0.788,199.158,-235.901,-231.079
1.052,-2.563,0.936,200.623,-215.088,-218.506
0.815,-2.54,1.018,214.05,-186.646,-221.252
0.76,-2.577,1.176,222.656,-131.287,-237.366
1.019,-2.607,1.418,225.708,-60.791,-252.014
1.39,-2.482,1.492,224.304,-17.944,-261.108
1.556,-2.269,1.182,222.595,-23.376,-268.433
1.449,-2.159,1.115,216.736,-35.461,-263.916
1.145,-1.969,0.919,186.279,-40.161,-270.081
0.916,-1.858,0.534,156.494,-39.551,-279.175
0.862,-1.782,0.34,128.784,-20.935,-277.039
0.836,-1.658,0.284,100.586,16.296,-264.893
0.826,-1.523,0.386,72.876,67.871,-244.019
0.874,-1.393,0.47,50.781,116.028,-215.637
0.892,-1.134,0.562,35.278,152.283,-179.382
0.898,-1.085,0.627,26.611,173.645,-132.996
0.854,-1.009,0.635,20.752,178.284,-90.332
0.735,-0.92,0.584,18.555,172.424,-48.889
0.654,-0.875,0.567,21.301,162.292,-6.042
0.545,-0.854,0.512,27.222,146.545,34.241
0.512,-1.035,0.518,34.485,130.005,65.002
0.37,-0.783,0.476,38.147,110.718,81.421
0.274,-0.978,0.466,42.908,91.797,109.07
0.136,-1.198,0.4,41.687,77.881,118.042
0.014,-1.1,0.491,29.48,73.425,107.727
-0.014,-0.988,0.49,13.977,67.627,105.286
-0.025,-1.093,0.372,-0.977,65.308,103.882
-0.065,-1.069,0.377,-17.395,71.838,91.37
-0.106,-0.935,0.401,-33.203,74.707,79.468
-0.049,-1.091,0.359,-42.419,71.777,71.472
-0.009,-0.975,0.335,-50.659,68.97,53.772
0.001,-0.972,0.283,-54.749,61.768,44.373
-0.014,-1.006,0.242,-56.58,56.335,37.048
-0.053,-0.992,0.212,-57.8,53.772,28.931
-0.084,-0.958,0.194,-56.763,55.542,22.339
-0.094,-0.95,0.182,-53.04,61.157,18.494
-0.047,-0.966,0.157,-47.058,67.078,17.151
-0.0,-1.003,0.162,-39.795,72.388,17.212
0.03,-1.016,0.153,-33.63,74.036,18.066
0.048,-1.029,0.152,-29.236,73.059,20.874
0.057,-1.043,0.168,-26.245,69.641,23.743
0.062,-1.049,0.142,-24.475,63.171,25.33
0.067,-1.056,0.142,-22.888,57.312,25.818
0.067,-1.064,0.147,-21.301,50.537,26.245
0.029,-1.079,0.136,-20.935,43.945,26.55
-0.01,-1.088,0.133,-21.79,39.551,27.283
-0.035,-1.09,0.128,-23.987,37.476,27.893
-0.07,-1.082,0.116,-26.672,37.964,28.32
-0.115,-1.068,0.104,-29.663,40.955,29.114
-0.122,-1.055,0.099,-33.081,46.814,29.968
-0.102,-1.04,0.095,-36.743,54.321,30.457
-0.071,-1.024,0.091,-39.795,61.89,29.541
-0.026,-1.009,0.096,-41.931,67.993,27.71
0.026,-0.996,0.101,-43.213,71.106,25.208
0.086,-0.986,0.117,-43.213,71.167,21.912
0.143,-0.972,0.114,-42.603,67.81,18.677
0.207,-0.989,0.121,-40.588,62.744,16.907
0.291,-1.017,0.142,-37.781,55.481,16.052
0.366,-1.043,0.158,-34.912,45.288,15.869
